,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
24,the-easton-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 51.526323227476, 'longitude': -0.11139933433552}",+44 20 7278 7608,2266.3090043333623,ruccgDIBllsprKlP_7HBpg,https://s3-media3.fl.yelpcdn.com/bphoto/6lkvZFbvhSr9uUNxZXXYgg/o.jpg,False,"{'address1': '22 Easton Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'WC1X 0DS', 'country': 'GB', 'state': 'XGL', 'display_address': ['22 Easton Street', 'London WC1X 0DS', 'United Kingdom']}",The Easton,+442072787608,££,4.5,32,[],https://www.yelp.com/biz/the-easton-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
25,the-blues-kitchen-london-2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]","{'latitude': 51.526559, 'longitude': -0.080234}",+44 20 7729 7216,4146.427761219882,lwafeCny1UNnn3sz_SnPHg,https://s3-media4.fl.yelpcdn.com/bphoto/K4CCF0rw-_sbYboHBC6PUg/o.jpg,False,"{'address1': '134-146 Curtain Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC2A 3AR', 'country': 'GB', 'state': 'XGL', 'display_address': ['134-146 Curtain Road', 'London EC2A 3AR', 'United Kingdom']}",The Blues Kitchen,+442077297216,££,4.0,49,[],https://www.yelp.com/biz/the-blues-kitchen-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
26,polo-24-hour-bar-london-2,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 51.517821, 'longitude': -0.080269}",+44 20 7283 4889,3893.038073822518,O3WaROs_7OFbYv4B-7m02Q,https://s3-media2.fl.yelpcdn.com/bphoto/OkMumrgrLzonc9G4xpZhIQ/o.jpg,False,"{'address1': '176 Bishopsgate', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC2M 4NQ', 'country': 'GB', 'state': 'XGL', 'display_address': ['176 Bishopsgate', 'London EC2M 4NQ', 'United Kingdom']}",Polo 24 Hour Bar,+442072834889,£,4.0,90,[],https://www.yelp.com/biz/polo-24-hour-bar-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
27,lucky-chip-london,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 51.5375747680664, 'longitude': -0.0583220012485981}",+44 7876 378060,6034.364844657779,jhFDfdjZ5ca2qcCD1UGsQw,https://s3-media3.fl.yelpcdn.com/bphoto/h197hMMSQDQzeK9h66AK2w/o.jpg,False,"{'address1': 'Netil Market', 'address2': '11-25 Westgate Street', 'address3': '', 'city': 'London', 'zip_code': 'E8 3RL', 'country': 'GB', 'state': 'XGL', 'display_address': ['Netil Market', '11-25 Westgate Street', 'London E8 3RL', 'United Kingdom']}",Lucky Chip,+447876378060,££,4.5,20,[],https://www.yelp.com/biz/lucky-chip-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
28,blacks-burgers-epsom,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.3341797244219, 'longitude': -0.26720410551763}",+44 1372 726188,21850.788095047235,cK6yCVhhaBuCrSFrIDwtAw,https://s3-media1.fl.yelpcdn.com/bphoto/ZWa0XyMssxtk6p4Fn4h6jQ/o.jpg,False,"{'address1': 'The Ebbisham Centre', 'address2': '1 Waterloo Road', 'address3': '', 'city': 'Epsom', 'zip_code': 'KT19 8AS', 'country': 'GB', 'state': 'SRY', 'display_address': ['The Ebbisham Centre', '1 Waterloo Road', 'Epsom KT19 8AS', 'United Kingdom']}",Blacks Burgers,+441372726188,££,4.5,4,[],https://www.yelp.com/biz/blacks-burgers-epsom?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
29,byron-london-22,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5405342, 'longitude': -0.1452448}",+44 20 7424 9212,3146.2732731590136,0r281mNsGMnpYPKTNujf8w,https://s3-media1.fl.yelpcdn.com/bphoto/hss69v_wxqvOK4d19CE90Q/o.jpg,False,"{'address1': '10 Jamestown Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'NW1 7BY', 'country': 'GB', 'state': 'XGL', 'display_address': ['10 Jamestown Road', 'London NW1 7BY', 'United Kingdom']}",Byron,+442074249212,££,3.5,15,[],https://www.yelp.com/biz/byron-london-22?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
30,eds-easy-diner-london-12,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 51.5340699310844, 'longitude': -0.10553989559412}",+44 20 7226 2938,3162.785412774096,mkqfl5j0TvX7sB4wum5n0w,https://s3-media3.fl.yelpcdn.com/bphoto/tKP37Lk28prveiXKltAC0w/o.jpg,False,"{'address1': 'Unit R7 Angel Central', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'N1 0PS', 'country': 'GB', 'state': 'XGL', 'display_address': ['Unit R7 Angel Central', 'London N1 0PS', 'United Kingdom']}",Ed's Easy Diner,+442072262938,,5.0,4,[],https://www.yelp.com/biz/eds-easy-diner-london-12?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
31,meatliquor-queensway-london,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5108751, 'longitude': -0.1873869}",+44 20 7229 0172,3565.823341914777,x-6L7GRLGge6JHZ1gnYNug,https://s3-media2.fl.yelpcdn.com/bphoto/6328tfA6ZyVS30LpJ5YiYQ/o.jpg,False,"{'address1': '17 Queensway', 'address2': 'Bayswater', 'address3': None, 'city': 'London', 'zip_code': 'W2 4QP', 'country': 'GB', 'state': 'XGL', 'display_address': ['17 Queensway', 'Bayswater', 'London W2 4QP', 'United Kingdom']}",MEATliquor Queensway,+442072290172,,3.0,1,[],https://www.yelp.com/biz/meatliquor-queensway-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
32,chicken-palace-london-2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 51.499085, 'longitude': -0.113001}",+44 20 7928 9917,2204.9654802767,sMhXMBRaZOPYexeNT0a5YQ,https://s3-media1.fl.yelpcdn.com/bphoto/TEPvT6LLXGKIWGA8ufmlUA/o.jpg,False,"{'address1': '101 Westminster Bridge Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SE1 7HR', 'country': 'GB', 'state': 'XGL', 'display_address': ['101 Westminster Bridge Road', 'London SE1 7HR', 'United Kingdom']}",Chicken Palace,+442079289917,£,4.5,6,[],https://www.yelp.com/biz/chicken-palace-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
33,the-porterhouse-brew-co-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}]","{'latitude': 51.5104003, 'longitude': -0.1235394}",+44 20 7379 7917,896.2390344862981,ZDZyVnJKH6QVsf2lpRJnEg,https://s3-media2.fl.yelpcdn.com/bphoto/yxApd-zMTBYmKlSUv-tQIw/o.jpg,False,"{'address1': '21-22 Maiden Lane', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'WC2E 7NA', 'country': 'GB', 'state': 'XGL', 'display_address': ['21-22 Maiden Lane', 'London WC2E 7NA', 'United Kingdom']}",The Porterhouse Brew Co,+442073797917,££,4.0,152,[],https://www.yelp.com/biz/the-porterhouse-brew-co-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
34,berners-tavern-london-5,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 51.5167515074354, 'longitude': -0.135977268218994}",+44 20 7781 0000,435.43985267437006,ZKfiQaOMDu7rfVhmMmQ0bQ,https://s3-media2.fl.yelpcdn.com/bphoto/HFQfV8FerdGphD-3FrzFVg/o.jpg,False,"{'address1': '10 Berners Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1T 3NP', 'country': 'GB', 'state': 'LND', 'display_address': ['10 Berners Street', 'London W1T 3NP', 'United Kingdom']}",Berners Tavern,+442077810000,£££,4.5,114,[],https://www.yelp.com/biz/berners-tavern-london-5?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
35,the-joint-london-4,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 51.462346, 'longitude': -0.111746}",+44 7717 642812,5859.079078755919,AzDRbg-UzTbrH0ThfPkSuw,https://s3-media2.fl.yelpcdn.com/bphoto/qUKk_l_j-wkT2m5Azdlrmg/o.jpg,False,"{'address1': '87 Brixton Village Market', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW9 8PS', 'country': 'GB', 'state': 'XGL', 'display_address': ['87 Brixton Village Market', 'London SW9 8PS', 'United Kingdom']}",The Joint,+447717642812,£,4.5,19,[],https://www.yelp.com/biz/the-joint-london-4?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
36,bar-boulud-london,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 51.502029603588, 'longitude': -0.1602532520838}",+44 20 7201 3899,2066.7712422076224,zzjuqjPE7KTFFWIZvY6Uew,https://s3-media3.fl.yelpcdn.com/bphoto/kMPMDS4zdNH2Cr-qha45_g/o.jpg,False,"{'address1': '66 Knightsbridge', 'address2': 'Mandarin Oriental Hyde Park', 'address3': '', 'city': 'London', 'zip_code': 'SW1X 7LA', 'country': 'GB', 'state': 'XGL', 'display_address': ['66 Knightsbridge', 'Mandarin Oriental Hyde Park', 'London SW1X 7LA', 'United Kingdom']}",Bar Boulud,+442072013899,£££,4.0,108,[],https://www.yelp.com/biz/bar-boulud-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
37,mother-flipper-london,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 51.4681385, 'longitude': -0.025014}",+44 7900 905708,9148.769560994526,NClcYyTFBDK5Hs_WV1GDWQ,https://s3-media4.fl.yelpcdn.com/bphoto/CC3TZ6kcOdAivaSBbI1q6A/o.jpg,False,"{'address1': 'Brockley Market', 'address2': 'Lewisham Way', 'address3': '', 'city': 'London', 'zip_code': 'SE4 1UT', 'country': 'GB', 'state': 'XGL', 'display_address': ['Brockley Market', 'Lewisham Way', 'London SE4 1UT', 'United Kingdom']}",Mother Flipper,+447900905708,£,4.5,12,[],https://www.yelp.com/biz/mother-flipper-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
38,meat-and-shake-ealing,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 51.511023, 'longitude': -0.305191}",+44 20 8840 7373,11710.148660315248,8TZnN5cI1f9D4glmXqk7cw,https://s3-media2.fl.yelpcdn.com/bphoto/wJ4UiXH4428UNRwrzhZSNg/o.jpg,False,"{'address1': '17 The Green', 'address2': '', 'address3': '', 'city': 'Ealing', 'zip_code': 'W5 5DA', 'country': 'GB', 'state': 'XGL', 'display_address': ['17 The Green', 'Ealing W5 5DA', 'United Kingdom']}",Meat & Shake,+442088407373,££,4.0,5,[],https://www.yelp.com/biz/meat-and-shake-ealing?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
39,gourmet-burger-kitchen-london-35,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5198784, 'longitude': -0.07567}",+44 20 7422 0052,4240.56984539727,3SqJw7TCA5-Kde_Ut3Koow,https://s3-media4.fl.yelpcdn.com/bphoto/Cq3gvqCxKir6cs4riuR22Q/o.jpg,False,"{'address1': '5 Horner Square', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'E1 6EW', 'country': 'GB', 'state': 'XGL', 'display_address': ['5 Horner Square', 'London E1 6EW', 'United Kingdom']}",Gourmet Burger Kitchen,+442074220052,,3.5,3,[],https://www.yelp.com/biz/gourmet-burger-kitchen-london-35?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
40,chick-n-sours-london-2,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 51.513566543539, 'longitude': -0.128201879560947}",+44 20 3198 4814,542.6967549263967,2uvYcjUfExN1wn7ALJ7AHQ,https://s3-media3.fl.yelpcdn.com/bphoto/oJtBbBS0uPbzE9yAzoZAjA/o.jpg,False,"{'address1': '1a Earlham Street', 'address2': 'Seven Dials', 'address3': None, 'city': 'London', 'zip_code': 'WC2H', 'country': 'GB', 'state': 'XGL', 'display_address': ['1a Earlham Street', 'Seven Dials', 'London WC2H', 'United Kingdom']}",Chick N' Sours,+442031984814,££,4.5,16,[],https://www.yelp.com/biz/chick-n-sours-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
41,the-vurger-co-london,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 51.5240621164337, 'longitude': -0.0727692705002028}",+44 20 3222 0049,4546.75306163867,uEpXCd-0FxYw6Ic04nvQtQ,https://s3-media2.fl.yelpcdn.com/bphoto/8f7KyaKb4NOD8pG7A_ZOyw/o.jpg,False,"{'address1': 'Unit 9 Avant Garde Building', 'address2': '6 Richmix Square Cygnet Street', 'address3': 'Shoreditch', 'city': 'London', 'zip_code': 'E1 6LD', 'country': 'GB', 'state': 'XGL', 'display_address': ['Unit 9 Avant Garde Building', '6 Richmix Square Cygnet Street', 'Shoreditch', 'London E1 6LD', 'United Kingdom']}",The Vurger Co,+442032220049,,5.0,1,[],https://www.yelp.com/biz/the-vurger-co-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
42,old-fountain-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 51.527072, 'longitude': -0.089101}",+44 20 7253 2970,3609.6865607264144,3JWtDO-41MPJ-IM6a-jVmA,https://s3-media3.fl.yelpcdn.com/bphoto/myWznvnzmjvW8T_459ed3w/o.jpg,False,"{'address1': '3 Baldwin Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC1V 9NU', 'country': 'GB', 'state': 'XGL', 'display_address': ['3 Baldwin Street', 'London EC1V 9NU', 'United Kingdom']}",Old Fountain,+442072532970,££,4.5,42,[],https://www.yelp.com/biz/old-fountain-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
43,gourmet-burger-kitchen-london-8,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5507987, 'longitude': -0.1650189}",+44 20 7443 5335,4675.214073315343,MJkr_kTqSjCqnyNwG9Y6eQ,https://s3-media2.fl.yelpcdn.com/bphoto/ECQfncBPIYljH08Ezh33mA/o.jpg,False,"{'address1': '200 Haverstock Hill', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'NW3 2AG', 'country': 'GB', 'state': 'XGL', 'display_address': ['200 Haverstock Hill', 'London NW3 2AG', 'United Kingdom']}",Gourmet Burger Kitchen,+442074435335,££,3.5,8,[],https://www.yelp.com/biz/gourmet-burger-kitchen-london-8?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
44,byron-london-35,"[{'alias': 'british', 'title': 'British'}]","{'latitude': 51.4798867849723, 'longitude': -0.195803550101289}",+44 20 7610 3807,5530.594222362258,0O7uAo4vKmOhLj0An9U52w,https://s3-media1.fl.yelpcdn.com/bphoto/cSZnpbtyoS7mC3wBI8O0NA/o.jpg,False,"{'address1': '11 Bank Buildings', 'address2': 'Fulham Broadway', 'address3': '', 'city': 'London', 'zip_code': 'SW6 1EP', 'country': 'GB', 'state': 'XGL', 'display_address': ['11 Bank Buildings', 'Fulham Broadway', 'London SW6 1EP', 'United Kingdom']}",Byron,+442076103807,££,4.0,5,[],https://www.yelp.com/biz/byron-london-35?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
45,amigos-burgers-and-shakes-white-city,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'milkshakebars', 'title': 'Milkshake Bars'}]","{'latitude': 51.5048559436826, 'longitude': -0.223148055374622}",,6099.194263033514,VpnHaTl0eZ6mqHtEp7Puag,https://s3-media2.fl.yelpcdn.com/bphoto/HpcBJLzajFg7YrdZKxmD8Q/o.jpg,False,"{'address1': '120 Uxbridge Road', 'address2': '', 'address3': '', 'city': 'White City', 'zip_code': 'W12 8AA', 'country': 'GB', 'state': 'XGL', 'display_address': ['120 Uxbridge Road', 'White City W12 8AA', 'United Kingdom']}",Amigos Burgers and Shakes,,££,3.5,9,[],https://www.yelp.com/biz/amigos-burgers-and-shakes-white-city?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
46,grand-union-chancery-lane-london,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.516311, 'longitude': -0.1115478}",+44 20 7242 7917,1732.639825805659,nCTlUQwPtJikRRZEhEEWlw,https://s3-media4.fl.yelpcdn.com/bphoto/MFcvt2NJ1pl8423mLdfxZQ/o.jpg,False,"{'address1': 'Rolls Passage', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC4A 1HL', 'country': 'GB', 'state': 'XGL', 'display_address': ['Rolls Passage', 'London EC4A 1HL', 'United Kingdom']}",Grand Union Chancery Lane,+442072427917,££,4.5,3,[],https://www.yelp.com/biz/grand-union-chancery-lane-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
47,street-food-union-soho,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 51.5122438782852, 'longitude': -0.133752711117268}",+44 7446 096113,166.04602607038262,cizWBx9cuQexWWvmwAYmkA,https://s3-media3.fl.yelpcdn.com/bphoto/Enja3GFZxiLPtmTLYi5Txg/o.jpg,False,"{'address1': '49 Rupert St', 'address2': '', 'address3': '', 'city': 'Soho', 'zip_code': 'W1D 7PF', 'country': 'GB', 'state': 'XGL', 'display_address': ['49 Rupert St', 'Soho W1D 7PF', 'United Kingdom']}",Street Food Union,+447446096113,£,4.5,4,[],https://www.yelp.com/biz/street-food-union-soho?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
48,soho-joe-london,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 51.5142249090856, 'longitude': -0.132791195106506}",+44 7534 134398,268.00187730322267,L2Mb_ssxBUUtXz9UJmqRSA,https://s3-media3.fl.yelpcdn.com/bphoto/HAQeu3cdNSNAACcBzAG9Vw/o.jpg,False,"{'address1': '22-25 Dean Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1D 3RY', 'country': 'GB', 'state': 'XGL', 'display_address': ['22-25 Dean Street', 'London W1D 3RY', 'United Kingdom']}",Soho Joe,+447534134398,£,4.0,44,[],https://www.yelp.com/biz/soho-joe-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
49,atfc-hamburger-union-london,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5201162, 'longitude': -0.1340453}",+44 20 7636 0011,823.2168352738826,mnyE9xwEK-0_s-TjlcVK0w,,False,"{'address1': '64 Tottenham Court Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1T 2ET', 'country': 'GB', 'state': 'XGL', 'display_address': ['64 Tottenham Court Road', 'London W1T 2ET', 'United Kingdom']}",Atfc Hamburger Union,+442076360011,££,4.0,2,[],https://www.yelp.com/biz/atfc-hamburger-union-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
0,admiral-codrington-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 51.4938141432655, 'longitude': -0.165918468624657}",+44 20 7581 0005,2962.18102828831,2MOu2bmxa9l8lPdPQMJkrQ,https://s3-media3.fl.yelpcdn.com/bphoto/e64DbVvHmLmUQ8l5B4QCWw/o.jpg,False,"{'address1': '17 Mossop Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW3 2LY', 'country': 'GB', 'state': 'XGL', 'display_address': ['17 Mossop Street', 'London SW3 2LY', 'United Kingdom']}",Admiral Codrington,+442075810005,££,4.0,56,[],https://www.yelp.com/biz/admiral-codrington-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
1,loaded-redbridge,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.561083, 'longitude': 0.069842}",+44 20 8514 5299,15184.420965362457,-_DajVzCL9ip_D07HdLuVg,https://s3-media2.fl.yelpcdn.com/bphoto/LfrkdhHwzRxSeWPFBXzD3w/o.jpg,False,"{'address1': '68 Cranbrook Road', 'address2': 'Ilford', 'address3': '', 'city': 'Redbridge', 'zip_code': 'IG1 4NH', 'country': 'GB', 'state': 'XGL', 'display_address': ['68 Cranbrook Road', 'Ilford', 'Redbridge IG1 4NH', 'United Kingdom']}",Loaded,+442085145299,££,4.0,9,[],https://www.yelp.com/biz/loaded-redbridge?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
2,the-windmill-london-2,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 51.512565, 'longitude': -0.142204}",+44 20 7491 8050,433.4266729223569,t-LjuFbYp76ARX7QEp0gnA,https://s3-media2.fl.yelpcdn.com/bphoto/EoyTiwabaEmXue8EXs4nKw/o.jpg,False,"{'address1': '6-8 Mill Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1S 2AZ', 'country': 'GB', 'state': 'XGL', 'display_address': ['6-8 Mill Street', 'London W1S 2AZ', 'United Kingdom']}",The Windmill,+442074918050,££,4.0,83,[],https://www.yelp.com/biz/the-windmill-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
